
1	1491123453	0.2738621888654973, 0.4958506649680504, 0.33630687587092045, 0.2620596378489896	0.1730591493662721, 0.20131719430977638, 0.24515604028264715, 0.18240184876298424	0.18745734443401094, 0.07849390642133086, 0.15232590910043567, 0.2056486927336518	0.17044765681133356, 0.1450953482547566, 0.20311742291491963, 0.19350079192982156
1	1491123454	0.2778118932585986, 0.4768529148219033, 0.33630687587092045, 0.2705686077446533	0.17511912205813124, 0.21027648569975677, 0.24515604028264715, 0.1820970843481409	0.17293476306267772, 0.07951764927601665, 0.15232590910043567, 0.19965293765405623	0.174143076447259, 0.14925946032697024, 0.20311742291491963, 0.1896958040174845
1	1491123454	0.2833403602079983, 0.4551680404221838, 0.33630687587092045, 0.26710290108235557	0.175159999571788, 0.21873229354972093, 0.24515604028264715, 0.1836628680181749	0.16701463896579033, 0.07956978338279813, 0.15232590910043567, 0.20754825503121743	0.17451346647764798, 0.15345789301662055, 0.20311742291491963, 0.1858925572484443
1	1491123454	0.28332817493995605, 0.43529370904007797, 0.33630687587092045, 0.2631266471523096	0.17732975093710263, 0.2253993237389725, 0.24515604028264715, 0.18647868877139873	0.16998825519458322, 0.0786998001840246, 0.15232590910043567, 0.2213157983147958	0.1750837050141132, 0.15843656765213532, 0.20311742291491963, 0.18193288723053958
1	1491123454	0.28529426627061777, 0.4211963685560816, 0.33630687587092045, 0.2630189084391891	0.18256664240935722, 0.22896940371911417, 0.24515604028264715, 0.19119936930340295	0.17575608474020746, 0.07814808860142383, 0.15232590910043567, 0.23240960655369214	0.1765178735012004, 0.16340485571101365, 0.20311742291491963, 0.17981504942964419
1	1491123454	0.2909210811541767, 0.42531436195108946, 0.33630687587092045, 0.254611865617636	0.18923687946878265, 0.22443528509500216, 0.24515604028264715, 0.20097527083662323	0.18287570296241054, 0.07989333355963436, 0.15232590910043567, 0.24177622479780075	0.17702167156410617, 0.1631317551829666, 0.20311742291491963, 0.18112566369442037
1	1491123454	0.3000048963767372, 0.44834910376703335, 0.33630687587092045, 0.24540453065529924	0.19294267296856096, 0.21589439026820934, 0.24515604028264715, 0.2124283370311592	0.18950048470781267, 0.07928581944382766, 0.15232590910043567, 0.24623376331863656	0.17280895125870624, 0.15577084755762488, 0.20311742291491963, 0.18113242566299392
1	1491123454		0.191116561792792, 0.22607905799037206, 0.24515604028264715, 0.2219210770680804	0.197222496465733, 0.08293240766613082, 0.15232590910043567, 0.2481623609298613	0.16310351815806373, 0.1628565666929134, 0.20311742291491963, 0.1777506288009571
1	1491123454		0.18439693639104623, 0.2528632659667084, 0.24515604028264715, 0.22567811278753927	0.20939729544576105, 0.09242557731057507, 0.15232590910043567, 0.24921586783879277	0.15151990483941363, 0.18220189291931044, 0.20311742291491963, 0.17078226359446286
1	1491123454			0.22146680602508279, 0.09702276758606271, 0.15232590910043567, 0.24779951878846151	0.1411529798993675, 0.1933424791627438, 0.20311742291491963, 0.16203459865226374
1	1491123454			0.23105429328939586, 0.09780738223440724, 0.15232590910043567, 0.246052602998089	0.13671243127676058, 0.1977004774614442, 0.20311742291491963, 0.1566862443155776
1	1491123455			0.23234374525708432, 0.09840464609871284, 0.15232590910043567, 0.24439960344224568	
1	1491123456	0.2798529734915786, 0.21230113133337494, 0.33630687587092045, 0.3267001500088068	0.19419064985462653, 0.30033949980200064, 0.24515604028264715, 0.19894703607105335	0.1918996007367268, 0.1099634133970502, 0.15232590910043567, 0.15978226974856138	0.16428178688217665, 0.23579705681811022, 0.20311742291491963, 0.1736942685524017
1	1491123456	0.2873384442045049, 0.21230113133337494, 0.33630687587092045, 0.33449515076673025	0.19562959815884629, 0.30033949980200064, 0.24515604028264715, 0.197183368935318	0.18477149470265194, 0.1099634133970502, 0.15232590910043567, 0.1601419169602505	0.17813670210431395, 0.23579705681811022, 0.20311742291491963, 0.17819416873125546
1	1491123456	0.2934120880452444, 0.21230113133337494, 0.33630687587092045, 0.3394220516005078	0.19765127531854063, 0.30033949980200064, 0.24515604028264715, 0.19755938733669987	0.18307456771696573, 0.1099634133970502, 0.15232590910043567, 0.1614991141806906	0.19052482418729844, 0.23579705681811022, 0.20311742291491963, 0.18362155793089202
1	1491123456	0.2911654294435134, 0.21230113133337494, 0.33630687587092045, 0.3478786655536215	0.20270814254624195, 0.30033949980200064, 0.24515604028264715, 0.19839565236134657	0.18930596261834562, 0.1099634133970502, 0.15232590910043567, 0.16102811362259792	0.19781166791959162, 0.23579705681811022, 0.20311742291491963, 0.1861154580337093
1	1491123456	0.2763648559038479, 0.21230113133337494, 0.33630687587092045, 0.3485251777726906	0.20942357318900773, 0.30033949980200064, 0.24515604028264715, 0.20243084632706432	0.2034880609297247, 0.1099634133970502, 0.15232590910043567, 0.16109010081292693	0.19805732528621278, 0.23579705681811022, 0.20311742291491963, 0.1872377660449232
1	1491123456	0.26565097961671497, 0.21230113133337494, 0.33630687587092045, 0.34666055136124896	0.21000591513572345, 0.30033949980200064, 0.24515604028264715, 0.20661643473018623	0.21867348330974629, 0.1099634133970502, 0.15232590910043567, 0.15981625389669596	0.1903561705649438, 0.23579705681811022, 0.20311742291491963, 0.18761557362123915
1	1491123456	0.24717323151192044, 0.21230113133337494, 0.33630687587092045, 0.33156721328951444	0.2071854222106555, 0.30033949980200064, 0.24515604028264715, 0.21267036016027469	0.23953721393886873, 0.1099634133970502, 0.15232590910043567, 0.16200365765224398	0.18491856900500653, 0.23579705681811022, 0.20311742291491963, 0.19304825002208972
1	1491123456	0.21457700837196408, 0.21230113133337494, 0.33630687587092045, 0.2971408233580042	0.2058257145488635, 0.30033949980200064, 0.24515604028264715, 0.22337645927270097	0.2669186907414762, 0.1099634133970502, 0.15232590910043567, 0.16969670972131395	0.1883097905265586, 0.23579705681811022, 0.20311742291491963, 0.2063877790620261
1	1491123456	0.18698271189448268, 0.21230113133337494, 0.33630687587092045, 0.2735520017083256	0.20379490264739042, 0.30033949980200064, 0.24515604028264715, 0.23094984202951455	0.2914189185913491, 0.1099634133970502, 0.15232590910043567, 0.17481953837592223	0.19609262653965318, 0.23579705681811022, 0.20311742291491963, 0.21706690572689546
1	1491123457	0.17748235137056295, 0.21230113133337494, 0.33630687587092045, 0.25794009786983413	0.1957573689286585, 0.30033949980200064, 0.24515604028264715, 0.234336589656753	0.3098156696074419, 0.1099634133970502, 0.15232590910043567, 0.18209901114902025	0.19904457604656908, 0.23579705681811022, 0.20311742291491963, 0.22017928519930713
1	1491123457	0.18463864682015466, 0.21230113133337494, 0.33630687587092045, 0.24503632176919599	0.1770920476924011, 0.30033949980200064, 0.24515604028264715, 0.22763298534883283	0.32890224528893264, 0.1099634133970502, 0.15232590910043567, 0.20224596415781332	0.18894041836278622, 0.23579705681811022, 0.20311742291491963, 0.2104757531180319
1	1491123457	0.17352562098398389, 0.21230113133337494, 0.33630687587092045, 0.2143273685374818	0.15054179563494113, 0.30033949980200064, 0.24515604028264715, 0.2030067018336267	0.3700216327486494, 0.1099634133970502, 0.15232590910043567, 0.2545772224184243	0.16604598532462622, 0.23579705681811022, 0.20311742291491963, 0.18531283353556585
1	1491123457	0.13785591906781433, 0.21230113133337494, 0.33630687587092045, 0.1728056709207903	0.1241112184905716, 0.30033949980200064, 0.24515604028264715, 0.1672528841363877	0.42293153361192515, 0.1099634133970502, 0.15232590910043567, 0.31866002136858296	0.13800830318469953, 0.23579705681811022, 0.20311742291491963, 0.1542601012294555
1	1491123457	0.13872473319321155, 0.21230113133337494, 0.33630687587092045, 0.14292294171630027	0.09885163877417218, 0.30033949980200064, 0.24515604028264715, 0.13438190817797133	0.44007088364701025, 0.1099634133970502, 0.15232590910043567, 0.3630371741397968	0.10735324969671597, 0.23579705681811022, 0.20311742291491963, 0.12760345633474662
1	1491123457	0.13257206825845125, 0.21230113133337494, 0.33630687587092045, 0.1308566947130278	0.08481232595529356, 0.30033949980200064, 0.24515604028264715, 0.11250539308376799	0.43969457291384995, 0.1099634133970502, 0.15232590910043567, 0.3799904489775996	0.08673659068779277, 0.23579705681811022, 0.20311742291491963, 0.10869329041082941
1	1491123457	0.12374803663731153, 0.21230113133337494, 0.33630687587092045, 0.12358133770718126	0.079191543390578, 0.30033949980200064, 0.24515604028264715, 0.10184654839452754	0.42978203897012085, 0.1099634133970502, 0.15232590910043567, 0.3837001864751846	0.07349551218883678, 0.23579705681811022, 0.20311742291491963, 0.09670119051741005
1	1491123457	0.12240989840223347, 0.21230113133337494, 0.33630687587092045, 0.11372524832983828	0.07769298693512014, 0.30033949980200064, 0.24515604028264715, 0.09850578580090799	0.4183482535354783, 0.1099634133970502, 0.15232590910043567, 0.38761796808110116	0.06365817319553123, 0.23579705681811022, 0.20311742291491963, 0.08937969853663148
1	1491123457	0.12551743586281075, 0.21230113133337494, 0.33630687587092045, 0.10816478821126163	0.07839103024068748, 0.30033949980200064, 0.24515604028264715, 0.0981859565410758	0.4101939530968312, 0.1099634133970502, 0.15232590910043567, 0.39121654432264596	0.056203272478152065, 0.23579705681811022, 0.20311742291491963, 0.08478027680956962
1	1491123458	0.12593197353349908, 0.21230113133337494, 0.33630687587092045, 0.1028978011102153	0.08064868951867923, 0.30033949980200064, 0.24515604028264715, 0.09734959076887491	0.4066054424711664, 0.1099634133970502, 0.15232590910043567, 0.3958798927497121	0.05110762952680524, 0.23579705681811022, 0.20311742291491963, 0.08256648078944728
1	1491123458	0.12920309728715573, 0.21230113133337494, 0.33630687587092045, 0.10424080145978017	0.08317627690302574, 0.30033949980200064, 0.24515604028264715, 0.09873312799140395	0.4024440776812677, 0.1099634133970502, 0.15232590910043567, 0.3949467732021239	0.04752116148264572, 0.23579705681811022, 0.20311742291491963, 0.08159299142175432
1	1491123458	0.13063598090616677, 0.21230113133337494, 0.33630687587092045, 0.10769918870180827	0.0859118654964514, 0.30033949980200064, 0.24515604028264715, 0.09962446345895766	0.3986945041589691, 0.1099634133970502, 0.15232590910043567, 0.3910606143997063	0.04507907754345347, 0.23579705681811022, 0.20311742291491963, 0.08117595879715477
1	1491123458	0.13348619031128758, 0.21230113133337494, 0.33630687587092045, 0.10912599372409099	0.0879682855623858, 0.30033949980200064, 0.24515604028264715, 0.09954824436145758	0.3935272011921959, 0.1099634133970502, 0.15232590910043567, 0.38653500424931253	0.0430107474496521, 0.23579705681811022, 0.20311742291491963, 0.08081761835409922
1	1491123458	0.1353520692373004, 0.21230113133337494, 0.33630687587092045, 0.11080382388003043	0.0891299111124847, 0.30033949980200064, 0.24515604028264715, 0.09768067402260001	0.38924516463467956, 0.1099634133970502, 0.15232590910043567, 0.38288715300170345	0.04118991139561154, 0.23579705681811022, 0.20311742291491963, 0.07950015320655451
1	1491123458	0.13631506079410896, 0.21230113133337494, 0.33630687587092045, 0.10991254390557291	0.08971964991966597, 0.30033949980200064, 0.24515604028264715, 0.09487491351174455	0.38804040513254023, 0.1099634133970502, 0.15232590910043567, 0.3833833924197821	0.03959473418128226, 0.23579705681811022, 0.20311742291491963, 0.07718235592343867
1	1491123458	0.13686250643598746, 0.21230113133337494, 0.33630687587092045, 0.1103793917118079	0.09103159082799685, 0.30033949980200064, 0.24515604028264715, 0.09208838224024105	0.38862051819320376, 0.1099634133970502, 0.15232590910043567, 0.3853267851948364	0.038386243118526196, 0.23579705681811022, 0.20311742291491963, 0.07431654035868779
1	1491123458	0.1386247213480042, 0.21230113133337494, 0.33630687587092045, 0.1122236885194855	0.09449668302650527, 0.30033949980200064, 0.24515604028264715, 0.09082257758060026	0.3858519121672542, 0.1099634133970502, 0.15232590910043567, 0.3853315271494929	0.03748629623031725, 0.23579705681811022, 0.20311742291491963, 0.0719442123990598
1	1491123458	0.13775159869012674, 0.21230113133337494, 0.33630687587092045, 0.11229676690891666	0.09732568086456445, 0.30033949980200064, 0.24515604028264715, 0.0896152976861376	0.37757554940710014, 0.1099634133970502, 0.15232590910043567, 0.3810630365198521	0.03558723230718724, 0.23579705681811022, 0.20311742291491963, 0.07121942374639208
1	1491123458	0.1448457828594877, 0.21230113133337494, 0.33630687587092045, 0.11832530921885012	0.10392268228751525, 0.30033949980200064, 0.24515604028264715, 0.09297628528827433	0.35669583552147843, 0.1099634133970502, 0.15232590910043567, 0.3668638181745741	0.03374779179181945, 0.23579705681811022, 0.20311742291491963, 0.07159910754978821
1	1491123459	0.1628699017822509, 0.21230113133337494, 0.33630687587092045, 0.13394228218972867	0.11626936844691341, 0.30033949980200064, 0.24515604028264715, 0.10243090137998745	0.3249399336868751, 0.1099634133970502, 0.15232590910043567, 0.34225101459009455	0.0325761739957375, 0.23579705681811022, 0.20311742291491963, 0.07354891246431863
1	1491123459	0.18687983570634634, 0.21230113133337494, 0.33630687587092045, 0.16104347722306123	0.13648778988026666, 0.30033949980200064, 0.24515604028264715, 0.11824571969946131	0.2960223954527082, 0.1099634133970502, 0.15232590910043567, 0.3116820489945513	0.03309057962760623, 0.23579705681811022, 0.20311742291491963, 0.07860073399568482
1	1491123459	0.21366891346056227, 0.21230113133337494, 0.33630687587092045, 0.19191119413703087	0.16327103758503267, 0.30033949980200064, 0.24515604028264715, 0.1398771744633891	0.28525088228860884, 0.1099634133970502, 0.15232590910043567, 0.2829402776152489	0.035742761170953, 0.23579705681811022, 0.20311742291491963, 0.0892455632649929
1	1491123459	0.24172966647546285, 0.21230113133337494, 0.33630687587092045, 0.2119756680446197	0.19413679165516753, 0.30033949980200064, 0.24515604028264715, 0.1681272698549888	0.28528371365853933, 0.1099634133970502, 0.15232590910043567, 0.25295864042567834	0.04065285741226635, 0.23579705681811022, 0.20311742291491963, 0.10804881531875223
1	1491123459	0.2482740163478942, 0.21230113133337494, 0.33630687587092045, 0.24618952886078269	0.22830745778823083, 0.30033949980200064, 0.24515604028264715, 0.19388693757682998	0.2936545037695107, 0.1099634133970502, 0.15232590910043567, 0.20731981830968377	0.04805188358980518, 0.23579705681811022, 0.20311742291491963, 0.1281437224571971
1	1491123459	0.2405912261161641, 0.21230113133337494, 0.33630687587092045, 0.24618952886078269	0.2529713230137784, 0.30033949980200064, 0.24515604028264715, 0.19388693757682998	0.30575011905564664, 0.1099634133970502, 0.15232590910043567, 0.20731981830968377	0.05616012518610558, 0.23579705681811022, 0.20311742291491963, 0.1281437224571971
1	1491123459	0.22880399165408732, 0.21230113133337494, 0.33630687587092045, 0.24957046710154604	0.2591775695105373, 0.30033949980200064, 0.24515604028264715, 0.19381875193435893	0.32307434205173363, 0.1099634133970502, 0.15232590910043567, 0.19687385475054495	0.06426957025740021, 0.23579705681811022, 0.20311742291491963, 0.1313756562635262
1	1491123459	0.21437429580564119, 0.21230113133337494, 0.33630687587092045, 0.23934732658824084	0.252162713836653, 0.30033949980200064, 0.24515604028264715, 0.19005410790145796	0.3451793571721567, 0.1099634133970502, 0.15232590910043567, 0.20402536314712127	0.07317455531144652, 0.23579705681811022, 0.20311742291491963, 0.13012855782925967
1	1491123459	0.1896344996048665, 0.21230113133337494, 0.33630687587092045, 0.21552935297426967	0.24418906616563577, 0.30033949980200064, 0.24515604028264715, 0.1901133536604405	0.37351294242417804, 0.1099634133970502, 0.15232590910043567, 0.2326777211568074	0.082455064090785, 0.23579705681811022, 0.20311742291491963, 0.12210899930245146
1	1491123459	0.20066343227104608, 0.21230113133337494, 0.33630687587092045, 0.18955853495465771	0.24658637960471172, 0.30033949980200064, 0.24515604028264715, 0.2000301837689766	0.3658046677804137, 0.1099634133970502, 0.15232590910043567, 0.2901466849780657	0.08511894931126983, 0.23579705681811022, 0.20311742291491963, 0.10578765967711178
1	1491123460	0.18309745087215398, 0.21230113133337494, 0.33630687587092045, 0.17488649141875742	0.26081445386672253, 0.30033949980200064, 0.24515604028264715, 0.21966254627300652	0.35293080796265264, 0.1099634133970502, 0.15232590910043567, 0.3120816858807367	0.09358145058017102, 0.23579705681811022, 0.20311742291491963, 0.0990073920665984
1	1491123460	0.17293286997304605, 0.21230113133337494, 0.33630687587092045, 0.27096465861885144	0.26514951049103713, 0.30033949980200064, 0.24515604028264715, 0.2017254201373649	0.3195497065486989, 0.1099634133970502, 0.15232590910043567, 0.24935658920142767	0.1050250780219436, 0.23579705681811022, 0.20311742291491963, 0.09763584618163675
1	1491123460	0.15335919799404754, 0.21230113133337494, 0.33630687587092045, 0.38309294077477285	0.23855298522926588, 0.30033949980200064, 0.24515604028264715, 0.1552833431581877	0.330506544480598, 0.1099634133970502, 0.15232590910043567, 0.19096633601255888	0.11144139423865483, 0.23579705681811022, 0.20311742291491963, 0.09577276763555116
1	1491123460	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123460	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123460	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123460	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123460	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123460	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123460	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123461	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123461	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123461	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123461	0.17559384179923604, 0.21230113133337494, 0.33630687587092045, 0.4163753197041438	0.1929546838033322, 0.30033949980200064, 0.24515604028264715, 0.1294059975323346	0.36898289443193594, 0.1099634133970502, 0.15232590910043567, 0.20769609452308038	0.09931600965069524, 0.23579705681811022, 0.20311742291491963, 0.08298450720545308
1	1491123461	0.1664738955578738, 0.21230113133337494, 0.33630687587092045, 0.40038808684479466	0.1787227699733119, 0.30033949980200064, 0.24515604028264715, 0.13147614341259023	0.37847678903882404, 0.1099634133970502, 0.15232590910043567, 0.20257241458736355	0.10277525824668471, 0.23579705681811022, 0.20311742291491963, 0.0868518187231716
1	1491123461	0.1786431853981347, 0.21230113133337494, 0.33630687587092045, 0.40038808684479466	0.16652814739565439, 0.30033949980200064, 0.24515604028264715, 0.13147614341259023	0.33668707045614144, 0.1099634133970502, 0.15232590910043567, 0.20257241458736355	0.12400897786687969, 0.23579705681811022, 0.20311742291491963, 0.0868518187231716
1	1491123461	0.16757015832387143, 0.21230113133337494, 0.33630687587092045, 0.40038808684479466	0.15992168215912986, 0.30033949980200064, 0.24515604028264715, 0.13147614341259023	0.3259200451268301, 0.1099634133970502, 0.15232590910043567, 0.20257241458736355	0.14732226035722837, 0.23579705681811022, 0.20311742291491963, 0.0868518187231716
1	1491123461	0.17820706871495492, 0.21230113133337494, 0.33630687587092045, 0.40038808684479466	0.16556337920379133, 0.30033949980200064, 0.24515604028264715, 0.13147614341259023	0.292556425665911, 0.1099634133970502, 0.15232590910043567, 0.20257241458736355	0.17185179949269486, 0.23579705681811022, 0.20311742291491963, 0.0868518187231716
1	1491123461	0.14416082922371823, 0.21230113133337494, 0.33630687587092045, 0.40038808684479466	0.220320097664004, 0.30033949980200064, 0.24515604028264715, 0.13147614341259023	0.18921018945370127, 0.1099634133970502, 0.15232590910043567, 0.20257241458736355	0.24297755593248405, 0.23579705681811022, 0.20311742291491963, 0.0868518187231716
1	1491123461	0.1524732376390664, 0.21230113133337494, 0.33630687587092045, 0.12683419954128394	0.22402648099425962, 0.30033949980200064, 0.24515604028264715, 0.18788078965865082	0.19108374802779793, 0.1099634133970502, 0.15232590910043567, 0.22644824008767178	0.23066762523272788, 0.23579705681811022, 0.20311742291491963, 0.2118169924087244
1	1491123462	0.1541789148951777, 0.21230113133337494, 0.33630687587092045, 0.13298738213944378	0.22182017207154248, 0.30033949980200064, 0.24515604028264715, 0.2060700974849034	0.19781180244485871, 0.1099634133970502, 0.15232590910043567, 0.23064415749123346	0.2129000800412242, 0.23579705681811022, 0.20311742291491963, 0.21028464780352746
1	1491123462	0.15374401640199373, 0.21230113133337494, 0.33630687587092045, 0.13494816704022128	0.21354110421066103, 0.30033949980200064, 0.24515604028264715, 0.2158832627747154	0.2107944163114483, 0.1099634133970502, 0.15232590910043567, 0.2449412208681193	0.194878405099012, 0.23579705681811022, 0.20311742291491963, 0.20117453399682098
1	1491123462	0.1485174454753171, 0.21230113133337494, 0.33630687587092045, 0.13791345009714934	0.2012979529103443, 0.30033949980200064, 0.24515604028264715, 0.2139712514204871	0.2376852097827689, 0.1099634133970502, 0.15232590910043567, 0.2689461823610172	0.18063053167606252, 0.23579705681811022, 0.20311742291491963, 0.19058722866720082
1	1491123462	0.14617380837523392, 0.21230113133337494, 0.33630687587092045, 0.13715656728374065	0.18648885876272553, 0.30033949980200064, 0.24515604028264715, 0.20715641088851577	0.2749567446318103, 0.1099634133970502, 0.15232590910043567, 0.294392965545092	0.16974977048054743, 0.23579705681811022, 0.20311742291491963, 0.18597396544538186
1	1491123462	0.1414160539965623, 0.21230113133337494, 0.33630687587092045, 0.13581753003031088	0.17390649186959758, 0.30033949980200064, 0.24515604028264715, 0.20281133908899207	0.3164587749489123, 0.1099634133970502, 0.15232590910043567, 0.30931214934564744	0.16241141282323834, 0.23579705681811022, 0.20311742291491963, 0.18822284448545742
1	1491123462	0.1449166628821548, 0.21230113133337494, 0.33630687587092045, 0.14891825159517827	0.1643128275501705, 0.30033949980200064, 0.24515604028264715, 0.20066309378000388	0.34693730968643, 0.1099634133970502, 0.15232590910043567, 0.30578865639137065	0.1554944326024771, 0.23579705681811022, 0.20311742291491963, 0.1909507443285036
1	1491123462	0.16534695509478783, 0.21230113133337494, 0.33630687587092045, 0.171476046411405	0.1568867532915392, 0.30033949980200064, 0.24515604028264715, 0.199882011294582	0.3545374082273965, 0.1099634133970502, 0.15232590910043567, 0.28958096855238313	0.14716361704639086, 0.23579705681811022, 0.20311742291491963, 0.1912079340260093
1	1491123462	0.1820619687221803, 0.21230113133337494, 0.33630687587092045, 0.20473429372802945	0.15352141198188274, 0.30033949980200064, 0.24515604028264715, 0.1964405716645807	0.34951421715205255, 0.1099634133970502, 0.15232590910043567, 0.267128782562409	0.14104098128318393, 0.23579705681811022, 0.20311742291491963, 0.18659743375342286
1	1491123462	0.18666674454501073, 0.21230113133337494, 0.33630687587092045, 0.23048899967000325	0.15366893731325912, 0.30033949980200064, 0.24515604028264715, 0.193012836939487	0.3422931376400994, 0.1099634133970502, 0.15232590910043567, 0.2489309871165975	0.1385182572230586, 0.23579705681811022, 0.20311742291491963, 0.18183970336103147
1	1491123462	0.1906388085696801, 0.21230113133337494, 0.33630687587092045, 0.24803581116568416	0.1539611645837968, 0.30033949980200064, 0.24515604028264715, 0.1905512631735369	0.3351410049262707, 0.1099634133970502, 0.15232590910043567, 0.23646753852472305	0.1372819256594908, 0.23579705681811022, 0.20311742291491963, 0.17837248097455577
1	1491123463	0.18510512134524904, 0.21230113133337494, 0.33630687587092045, 0.26819480179137817	0.15193283081468764, 0.30033949980200064, 0.24515604028264715, 0.18689131142014223	0.35114069951615123, 0.1099634133970502, 0.15232590910043567, 0.2285848009580868	0.13256623170922743, 0.23579705681811022, 0.20311742291491963, 0.17311723733444556
1	1491123463	0.18512644602887082, 0.21230113133337494, 0.33630687587092045, 0.2893840026969173	0.15005896552954212, 0.30033949980200064, 0.24515604028264715, 0.19144057422342659	0.3652978417657206, 0.1099634133970502, 0.15232590910043567, 0.2250288857091779	0.12607831582569332, 0.23579705681811022, 0.20311742291491963, 0.1713298923327382
1	1491123463	0.18361578001837434, 0.21230113133337494, 0.33630687587092045, 0.2938696074945556	0.14820758265177983, 0.30033949980200064, 0.24515604028264715, 0.19700477993039964	0.37734223124423294, 0.1099634133970502, 0.15232590910043567, 0.22657719227773365	0.12188872457552902, 0.23579705681811022, 0.20311742291491963, 0.1710511938674001
1	1491123463	0.1812469090952813, 0.21230113133337494, 0.33630687587092045, 0.29259945260326437	0.14670730527678733, 0.30033949980200064, 0.24515604028264715, 0.20004668197244582	0.3860443215393893, 0.1099634133970502, 0.15232590910043567, 0.23104103739344076	0.12055182894207585, 0.23579705681811022, 0.20311742291491963, 0.16917720515157858
1	1491123463	0.17930946900007036, 0.21230113133337494, 0.33630687587092045, 0.2915342453287409	0.14586281719640876, 0.30033949980200064, 0.24515604028264715, 0.19974809786043093	0.3914407556010225, 0.1099634133970502, 0.15232590910043567, 0.2356291504027949	0.12082655862475862, 0.23579705681811022, 0.20311742291491963, 0.16608913359440827
1	1491123463	0.17778953323965946, 0.21230113133337494, 0.33630687587092045, 0.29033615005975716	0.14664459094680327, 0.30033949980200064, 0.24515604028264715, 0.197156373611386	0.39240648202038836, 0.1099634133970502, 0.15232590910043567, 0.23821207949795806	0.12128750878605156, 0.23579705681811022, 0.20311742291491963, 0.1631701267498582
1	1491123463	0.18039063422207013, 0.21230113133337494, 0.33630687587092045, 0.29135423863639753	0.14937206767356767, 0.30033949980200064, 0.24515604028264715, 0.1934304920277866	0.3867735798999025, 0.1099634133970502, 0.15232590910043567, 0.235533491713915	0.12067939531100749, 0.23579705681811022, 0.20311742291491963, 0.1608566896228503
1	1491123463	0.18279341248230715, 0.21230113133337494, 0.33630687587092045, 0.29328264052692127	0.15632566546345197, 0.30033949980200064, 0.24515604028264715, 0.19199810818598767	0.3758797267402193, 0.1099634133970502, 0.15232590910043567, 0.22580193627820325	0.11964434729029813, 0.23579705681811022, 0.20311742291491963, 0.16053343504445486
